# fluera llm-ratings v1 lang=en
# Model-estimated concreteness (1-5) + age-of-acquisition (years).
# Original generated data — NOT the Brysbaert/Kuperman empirical
# datasets. See assets/dictionaries/LICENSE.md.
# word\tconcrete\taoa
barry	3.10	6.00
bars	3.90	6.00
bart	3.60	9.00
bartender	3.90	10.00
barton	2.50	10.00
base	3.00	5.50
baseball	4.40	6.00
based	1.80	5.50
baseline	2.60	12.00
basement	4.50	6.00
bases	3.30	8.00
bash	2.70	7.00
basic	1.70	9.00
basically	1.40	9.50
basics	2.20	10.00
basil	4.50	9.00
basin	4.10	9.00
basis	1.50	11.00
basket	4.70	4.00
basketball	4.40	6.00
bass	4.10	8.00
bastard	2.90	10.00
bastards	2.50	12.00
bat	4.70	4.00
batch	2.80	10.00
bates	3.50	10.00
bath	4.70	3.00
bathing	3.60	5.00
bathroom	4.60	4.00
bathrooms	4.40	5.00
baths	4.30	5.00
batman	3.60	6.00
baton	4.20	10.00
bats	4.60	5.00
battalion	3.40	12.00
batter	4.00	7.50
batteries	4.50	7.00
battery	4.30	7.00
batting	3.30	8.00
battle	3.10	7.00
battlefield	3.70	9.00
battles	3.40	7.50
battling	2.50	8.00
bauer	3.30	12.00
baxter	3.40	10.00
bay	4.10	7.00
bayern	3.50	11.00
bbc	3.30	9.00
bbq	4.30	9.00
be	1.25	3.00
beach	4.70	4.00
beaches	4.40	5.00
beacon	3.80	10.00
beads	4.60	6.00
beam	3.90	8.00
beams	3.80	8.00
bean	4.80	4.00
beans	4.90	4.00
bear	4.60	4.00
beard	4.70	5.00
bearing	2.50	11.00
bearings	3.30	11.00
bears	4.70	4.00
beast	3.70	6.00
beasts	3.50	7.00
beat	2.70	4.00
beaten	3.10	7.00
beating	2.90	6.00
beatles	3.40	10.00
beats	2.90	6.00
beau	2.90	10.00
beautiful	2.40	4.50
beautifully	1.80	8.00
beauty	2.20	7.00
beaver	4.70	6.00
became	1.60	4.50
because	1.30	3.70
beck	3.30	11.00
becker	3.30	12.00
beckham	3.40	12.00
becky	3.60	8.00
become	1.60	4.50
becomes	1.40	7.00
becoming	1.40	8.00
bed	4.80	3.00
bedford	3.10	11.00
bedroom	4.70	4.00
bedrooms	4.40	5.00
beds	4.80	3.50
bedtime	3.40	4.50
bee	4.90	3.50
beef	4.60	5.00
been	1.20	3.40
beer	4.70	7.00
beers	4.30	9.00
bees	4.80	4.00
beetle	4.80	5.50
before	1.50	3.40
beforehand	1.70	10.00
beg	2.30	7.00
began	1.80	4.50
begged	2.40	8.00
begging	2.70	7.00
begin	1.80	5.50
beginner	2.40	7.50
beginners	2.40	7.50
beginning	1.80	6.00
beginnings	1.80	9.00
begins	1.90	6.00
begun	1.60	7.00
behalf	1.50	12.00
behave	2.00	7.00
behaved	2.00	8.00
behaving	2.10	7.00
behavior	2.20	8.50
behavioral	2.10	13.00
behaviors	2.30	11.00
behaviour	1.90	9.00
behind	2.30	4.00
behold	1.90	11.00
beijing	4.00	10.00
being	1.40	3.80
beings	2.80	8.00
beirut	3.50	12.50
belfast	3.60	11.00
belgian	3.20	11.00
belgium	3.90	9.50
belief	1.50	9.00
beliefs	1.80	10.00
believe	1.50	4.50
believed	1.50	7.00
believer	2.30	10.00
believers	2.30	11.00
believes	1.40	8.00
believing	1.70	7.50
bell	4.60	3.50
bella	3.50	7.00
belle	2.70	7.00
bells	4.80	4.00
belly	4.70	4.00
belong	1.70	7.00
belonged	1.80	8.00
belonging	1.80	9.00
belongings	3.40	7.50
belongs	1.90	7.00
beloved	2.20	8.50
below	2.10	4.50
belt	4.70	5.00
belts	4.60	5.00
ben	3.40	4.00
bench	4.60	6.00
benchmark	2.40	13.00
bend	3.40	5.50
bending	3.40	5.00
beneath	2.60	8.00
benedict	3.40	11.00
beneficial	1.70	11.00
benefit	1.70	10.00
benefited	1.80	11.00
benefits	1.80	10.00
bengal	3.70	11.00
benghazi	2.90	14.00
benign	2.00	13.00
benjamin	3.30	6.50
bennett	3.40	9.00
benny	2.80	7.00
benson	2.50	10.00
bent	3.20	6.00
bentley	3.30	11.00
benz	3.40	11.00
berkeley	3.30	12.00
berkshire	3.50	13.00
berlin	3.80	9.00
bermuda	3.50	11.00
bernard	3.40	9.00
bernie	3.40	9.00
berries	4.60	5.00
berry	4.70	5.00
bert	3.20	8.00
beside	2.30	5.00
besides	1.50	8.00
best	1.90	3.60
bet	2.20	6.00
beta	2.60	12.00
beth	3.30	6.00
betrayal	1.90	12.00
betrayed	1.80	10.00
bets	2.80	9.00
better	1.60	3.70
betting	2.50	10.00
betty	3.30	7.00
between	1.60	4.00
beverage	4.00	9.00
beverages	3.90	9.00
beverly	3.30	8.00
beware	1.90	8.00
beyonce	3.40	11.00
beyond	1.60	8.00
bias	1.80	12.00
biased	1.60	12.00
bible	4.30	7.00
biblical	2.30	12.00
bibliography	3.20	13.00
bicycle	4.90	4.00
bid	2.40	11.00
bidder	2.80	12.00
bidding	2.20	11.00
biden	3.30	13.00
bids	2.70	11.00
bieber	3.40	11.00
big	2.70	3.20
bigger	2.50	5.00
biggest	2.40	5.00
bike	4.80	4.00
bikes	4.80	4.00
bikini	4.40	9.00
bilateral	1.90	14.00
bilingual	2.40	11.00
bill	2.90	5.50
billboard	4.20	9.00
billed	2.30	11.00
billing	2.40	11.00
billion	2.40	8.00
billionaire	2.90	10.00
billions	2.40	8.00
bills	3.30	7.00
billy	3.40	6.00
bin	4.30	5.00
binary	2.20	13.00
bind	2.80	7.00
binding	2.50	10.00
bing	3.30	12.00
binge	2.70	12.00
bingo	3.20	7.00
bio	2.70	11.00
biography	3.10	11.00
biological	3.10	12.00
biology	2.80	12.00
bipolar	2.30	13.00
birch	4.30	9.00
bird	4.90	3.00
birds	4.90	3.00
birmingham	4.10	9.00
birth	2.90	7.00
birthday	3.20	4.00
birthdays	3.20	5.00
births	2.90	9.00
biscuits	4.50	5.00
bisexual	2.40	13.00
bishop	3.50	9.00
bishops	3.40	10.00
bit	2.00	4.00
bitch	2.80	8.00
bitches	3.00	10.00
bitcoin	2.80	13.00
bite	3.70	4.00
bites	3.40	5.00
biting	3.30	5.00
bits	3.30	6.50
bitten	3.10	6.00
bitter	3.20	8.00
bizarre	1.80	12.00
bjp	2.80	14.00
black	3.80	3.20
blackberry	4.70	7.00
blackburn	3.40	12.00
blackout	2.80	11.00
blacks	3.30	8.00
bladder	4.30	9.00
blade	4.50	7.00
blades	4.40	7.00
blah	1.70	8.00
blair	3.40	10.00
blake	3.30	8.00
blame	1.90	7.00
blamed	1.90	7.00
blames	2.10	8.00
blaming	1.90	8.00
bland	2.10	10.00
blank	3.10	6.50
blanket	4.70	4.00
blankets	4.80	4.00
blast	3.60	7.00
blasted	2.80	9.00
blasting	3.10	8.00
blasts	3.00	9.00
blaze	3.40	9.00
blazing	2.80	9.00
bleach	4.10	9.00
bleed	3.40	6.00
bleeding	3.60	6.00
blend	2.80	9.00
blended	2.70	9.00
bless	2.10	7.00
blessed	2.10	8.00
blessing	2.10	8.00
blessings	1.70	7.00
blew	3.30	5.00
blind	3.10	7.00
blink	3.50	6.00
bliss	1.70	10.00
blitz	3.20	9.50
blizzard	4.00	7.50
bloc	2.30	14.00
block	3.70	6.00
blockade	3.30	10.50
blockbuster	2.80	11.00
blockchain	2.40	15.00
blocked	2.90	7.00
blocking	2.90	7.00
blocks	4.10	4.00
blog	3.10	11.00
blogger	3.20	13.00
bloggers	2.70	13.00
blogging	2.50	13.00
blogs	3.00	13.00
bloke	3.20	9.00
blond	3.90	7.00
blonde	3.60	7.00
blood	4.50	4.00
bloody	3.50	6.00
bloom	3.40	8.00
bloomberg	3.10	14.00
blossom	4.30	7.00
blow	2.90	5.00
blowing	3.30	5.00
blown	3.10	7.00
blows	2.80	6.00
blu	3.00	9.00
blue	4.20	3.20
blueprint	3.60	11.00
blues	2.70	8.00
bluetooth	3.80	10.00
bluff	2.70	11.00
blunt	3.20	8.00
blur	2.80	8.50
blush	3.40	8.00
blvd	3.40	9.00
bmw	3.60	10.00
board	4.20	5.00
boarding	3.10	8.00
boards	4.30	5.00
boast	2.10	9.00
boasts	2.20	11.00
boat	4.80	4.00
boats	4.70	4.00
bob	3.40	4.50
bobby	3.10	5.00
bodied	2.70	10.00
bodies	4.40	5.50
bodily	2.70	11.00
body	4.60	3.80
boeing	3.30	11.00
bohemian	2.50	13.00
boil	3.50	6.00
boiled	3.90	6.00
boiler	4.10	9.00
boiling	3.60	6.00
bold	2.50	9.00
bolivia	3.40	11.50
bollywood	3.00	13.00
bolt	4.30	7.00
bolton	3.70	11.00
bolts	4.40	7.00
bomb	4.30	7.00
bombay	3.80	11.00
bombed	3.30	9.00
bomber	3.90	10.00
bombers	3.90	10.00
bombing	3.50	9.00
bombings	3.30	11.00
bombs	4.40	7.00
bon	2.40	10.00
bond	2.40	10.00
bonded	2.50	10.00
bonding	2.20	11.00
bonds	2.80	11.00
bone	4.80	5.00
bones	4.80	5.00
bong	3.90	13.00
bonnie	3.60	8.00
bonus	2.50	10.00
bonuses	2.50	10.00
boo	2.60	4.00
boobs	4.60	7.00
boogie	2.90	8.00
book	4.80	3.50
booked	2.40	9.00
booker	3.30	10.50
booking	2.70	10.00
booklet	4.10	7.50
books	4.70	3.80
boom	3.00	7.00
boost	2.10	10.00
boosted	2.20	10.00
booster	3.30	9.00
boosting	2.50	10.00
boot	4.80	4.50
booth	4.10	8.00
boots	4.70	4.00
booty	3.30	10.00
booze	3.90	13.00
border	3.20	9.00
borders	3.20	9.00
bore	2.40	8.00
bored	2.30	6.00
boring	1.90	6.00
boris	3.30	9.00
born	2.40	4.50
borne	2.20	12.00
borough	3.40	12.00
borrow	2.30	7.00
borrowed	2.20	7.00
borrowing	2.20	7.00
bosnia	3.40	12.00
boss	3.40	7.00
bosses	3.90	6.00
boston	4.00	8.00
bot	3.10	12.00
botanical	3.30	12.00
both	1.60	3.80
bother	1.80	7.00
bothered	1.80	7.00
bothering	1.90	8.00
bothers	2.10	7.00
bottle	4.80	3.50
bottled	3.90	8.00
bottles	4.90	3.50
bottom	3.30	5.00
bottoms	3.80	6.00
bought	2.50	5.00
boulder	4.40	8.00
boulevard	3.80	10.00
bounce	3.10	6.00
bouncing	3.30	6.00
bound	2.20	10.00
boundaries	2.50	10.00
boundary	2.90	9.00
bounded	2.20	12.00
bounds	2.10	11.00
bounty	2.70	10.00
bourbon	4.10	12.00
bout	2.40	10.00
boutique	3.60	12.00
bow	4.20	5.00
bowel	4.10	10.00
bowen	3.30	12.00
bowie	3.40	11.00
bowl	4.80	4.00
bowler	3.70	10.00
bowling	3.80	7.00
bowls	4.80	4.00
bows	3.80	7.00
box	4.80	3.20
boxer	4.10	7.00
boxes	4.60	4.00
boxing	4.00	7.50
boy	4.40	3.20
boycott	2.10	13.00
boyd	3.30	10.00
boyfriend	3.60	7.00
boyle	3.40	10.00
boys	4.30	3.20
bra	4.50	7.00
brace	3.60	9.00
bracelet	4.60	7.00
braces	4.10	8.00
bracket	3.70	11.00
brackets	3.60	10.00
brad	3.30	8.00
bradford	3.50	11.00
bradley	3.40	9.00
brady	3.20	9.00
brag	2.20	8.00
brain	4.70	7.00
brains	4.40	6.00
brake	4.10	8.00
brakes	4.70	6.00
branch	4.10	6.00
branches	4.40	6.00
brand	2.50	10.00
branded	2.80	11.00
branding	2.30	13.00
brandon	3.40	7.00
brands	3.00	9.00
brandy	3.90	11.00
brass	4.10	10.00
brave	2.30	6.00
bravery	1.90	9.00
braves	3.30	9.00
bravo	2.10	8.00
brawl	3.10	10.00
brazil	4.00	8.00
brazilian	3.20	9.00
breach	2.20	12.00
bread	4.80	3.50
break	2.80	4.00
breakdown	2.20	10.50
breaker	3.20	10.00
breakfast	4.30	4.00
breaking	2.70	5.00
breakout	2.40	11.00
breaks	2.50	6.00
breakthrough	2.30	12.00
breakup	2.10	12.00
breast	4.60	8.00
breastfeeding	3.30	10.00
breasts	4.70	9.00
breath	3.50	6.50
breathe	3.50	5.00
breathing	3.60	6.00
breathtaking	1.90	11.00
bred	2.70	10.00
breed	3.20	8.00
breeding	3.10	9.00
breeds	3.10	9.00
breeze	3.70	8.00
brenda	3.50	7.50
brendan	3.40	9.00
brennan	3.60	10.00
brent	3.40	10.00
brethren	2.60	12.00
brett	3.30	8.00
brew	3.40	11.00
brewer	3.40	10.00
brewers	3.40	10.00
brewery	4.10	12.00
brewing	2.90	10.00
brexit	2.40	13.00
brian	3.40	6.00
bribe	2.70	11.00
brick	4.70	6.00
bricks	4.80	5.00
bridal	3.30	10.00
bride	4.50	6.00
bridge	4.60	5.00
bridges	4.60	5.50
brief	1.90	10.00
briefing	2.30	11.00
briefly	1.80	10.00
brigade	3.80	10.00
briggs	3.40	10.50
bright	3.40	4.50
brighter	3.20	5.00
brightest	2.70	7.00
brightness	2.60	7.00
brighton	3.60	10.00
brilliant	1.90	7.50
bring	2.30	3.80
bringing	2.40	5.00
brings	2.20	5.50
brink	2.20	11.00
brisbane	3.50	11.00
bristol	3.80	10.00
brit	2.70	10.00
britain	3.80	8.00
british	2.40	6.50
brits	3.30	10.00
brittany	3.50	8.50
bro	2.90	8.00
broad	2.50	8.50
broadband	2.80	13.00
broadcast	2.70	11.00
broadcaster	3.20	12.00
broadcasters	3.00	11.00
broadcasting	2.60	11.00
broadcasts	2.80	10.00
broader	1.60	11.00
broadly	1.70	11.00
broadway	3.90	10.00
broccoli	4.80	5.00
brock	3.40	10.00
broke	2.70	5.00
broken	3.00	5.00
broker	3.30	13.00
brokers	3.10	13.00
broncos	3.10	9.00
bronx	3.70	11.00
bronze	4.30	8.00
brook	4.30	7.00
brooke	2.50	7.00
brooklyn	3.50	9.00
brooks	3.50	9.00
bros	3.30	8.00
brother	4.10	3.20
brotherhood	2.40	11.00
brothers	4.30	4.00
brought	1.90	4.50
brow	4.30	8.00
brown	4.10	3.20
browns	3.40	9.00
browse	2.50	11.00
browser	3.70	11.00
browsing	2.60	11.00
bruce	3.40	7.00
bruh	2.20	8.00
bruins	3.30	9.50
bruno	2.60	7.00
brunswick	3.10	12.00
brush	4.70	4.00
brushed	3.60	5.00
brushes	4.50	5.00
brushing	3.40	5.00
brussels	3.80	10.00
brutal	2.40	9.00
brutality	2.10	13.00
brutally	2.10	12.00
bryan	3.20	8.00
bryant	3.30	10.00
bryce	3.50	8.50
btw	1.30	12.00
bubble	4.60	4.00
bubbles	4.50	4.00
buchanan	3.40	11.00
buck	3.30	8.00
bucket	4.70	4.00
buckets	4.50	5.00
buckingham	3.60	11.00
buckle	4.00	8.00
bucks	3.30	7.00
bud	3.80	7.00
budapest	3.60	12.00
buddha	3.50	9.00
buddhism	2.50	13.00
buddhist	3.10	11.00
buddies	2.90	5.00
buddy	3.20	6.00
budget	2.20	11.00
budgets	2.20	11.00
buds	4.10	7.00
buenos	2.90	12.00
buff	2.90	11.00
buffalo	4.70	5.50
buffer	2.70	12.00
buffet	4.30	9.00
bug	4.50	4.00
bugs	4.50	4.00
build	2.90	4.00
builder	3.60	7.00
builders	3.50	7.00
building	4.40	4.50
buildings	4.70	5.00
builds	2.60	6.00
built	2.80	4.50
bulb	4.60	6.00
bulbs	4.50	6.50
bulgaria	3.50	10.00
bulgarian	2.60	11.00
bulk	2.90	10.00
bull	4.70	5.00
bulldogs	4.40	8.00
bullet	4.50	7.00
bulletin	2.90	11.00
bullets	4.30	8.00
bullied	2.50	8.00
bulls	4.50	5.00
bullshit	2.30	13.00
bully	3.30	6.00
bullying	2.60	8.00
bum	4.20	5.00
bump	3.40	6.00
bumped	3.10	7.00
bumper	4.20	8.00
bumps	3.50	7.00
bun	4.60	5.00
bunch	2.90	6.00
bundle	3.30	9.00
bundles	3.60	8.00
bunker	4.00	11.00
bunny	4.70	3.00
burden	2.20	11.00
bureau	2.70	13.00
bureaucracy	1.90	14.00
burger	4.70	5.00
burgers	4.70	5.00
burgess	3.40	10.50
burial	3.60	8.00
buried	3.00	8.00
burke	3.30	10.00
burlington	3.40	13.00
burma	3.40	11.50
burn	3.40	5.00
burned	3.50	6.00
burner	3.90	8.00
burning	3.40	5.50
burns	3.10	6.00
burnt	3.20	6.00
burst	3.20	7.00
bursting	2.80	8.00
bursts	2.90	9.00
burton	2.70	9.00
bury	3.50	6.00
bus	4.70	4.00
buses	4.40	5.00
bush	4.20	6.00
bushes	4.50	6.00
business	2.80	6.00
businesses	2.90	9.00
businessman	3.40	9.00
businessmen	3.80	9.00
bust	2.80	9.00
busted	2.40	9.00
busy	2.40	5.00
but	1.15	3.20
butcher	4.50	7.00
butler	4.30	8.00
butt	4.40	4.00
butter	4.80	4.00
butterflies	4.70	4.00
butterfly	4.80	4.00
button	4.60	4.00
buttons	4.70	4.00
butts	3.90	6.00
buy	2.70	4.00
buyer	3.20	9.00
buyers	3.10	9.00
buying	2.60	5.00
buys	2.60	5.00
buzz	2.80	7.00
buzzing	3.20	7.00
by	1.30	3.50
bye	1.90	3.00
bypass	2.40	12.00
byrne	3.30	13.00
byron	3.60	12.00
c'mon	1.50	4.00
cab	4.30	6.00
cabbage	4.80	5.50
cabin	4.50	6.50
cabinet	4.20	9.50
cable	4.10	8.00
cables	4.30	9.00
cache	2.80	14.00
cadillac	3.90	10.00
caesar	3.10	10.00
cafe	4.30	7.00
caffeine	3.40	12.00
café	4.60	6.00
cage	4.60	5.00
cain	3.40	9.00
cairo	3.60	11.00
cake	4.80	3.50
cakes	4.70	4.00
cal	2.90	10.00
calcium	3.70	11.00
calculate	2.20	8.00
calculated	2.10	9.50
calculating	2.40	8.50
calculation	1.90	10.00
calculations	2.20	9.00
calculator	4.50	7.50
calculus	2.40	13.00
calcutta	3.50	12.50
caleb	3.50	8.00
calendar	4.10	6.00
calf	4.50	7.00
calgary	3.20	10.00
caliber	2.90	13.00
calif	3.30	11.00
california	4.20	8.00
call	2.50	3.50
called	1.90	4.00
caller	3.10	9.00
calling	2.40	5.00
calls	2.40	5.00
calm	2.40	6.00
calmly	2.10	8.00
calorie	2.60	11.00
calories	3.10	10.00
calvin	2.50	8.00
cam	3.70	9.00
cambodia	3.50	11.00
cambridge	3.70	10.00
camden	3.40	11.00
came	1.90	3.50
camel	4.90	5.00
cameo	2.70	13.00
camera	4.70	6.00
cameras	4.40	6.00
cameron	3.10	8.00
cameroon	3.40	12.00
camp	3.90	6.00
campaign	2.20	11.00
campaigning	2.30	12.00
campaigns	2.50	11.00
campbell	3.10	8.00
camping	3.70	7.00
camps	3.90	6.50
campus	3.80	11.00
campuses	3.90	9.50
can	1.30	3.20
can't	1.30	3.20
canada	4.00	7.00
canadian	3.00	8.00
canadians	3.30	9.00
canal	4.10	8.00
canals	3.90	9.00
canberra	3.80	11.00
cancel	2.20	8.00
canceled	1.80	7.00
cancellation	1.80	11.00
cancelled	2.30	9.00
cancer	3.30	10.00
cancers	3.40	11.00
candidate	2.70	11.00
candidates	2.70	11.00
candle	4.80	4.00
candles	4.80	4.50
candy	4.80	4.00
cane	4.40	7.00
cannabis	4.10	13.00
canned	3.70	8.00
cannes	3.30	13.00
cannon	4.30	8.00
cannot	1.30	5.00
canoe	4.50	7.00
canon	3.10	11.00
canopy	4.20	9.00
cans	4.50	4.00
cant	1.30	5.00
canterbury	3.50	11.00
canton	3.40	11.00
canvas	4.40	9.00
canyon	4.30	8.00
cap	4.70	4.00
capabilities	1.90	12.00
capability	1.70	12.00
capable	1.80	10.00
capacity	2.00	11.00
cape	4.10	8.00
capita	1.70	13.00
capital	2.70	7.50
capitalism	1.70	13.00
capitalist	1.90	13.00
capitals	2.90	10.00
capitol	4.00	11.00
capped	2.70	11.00
caps	4.50	5.00
capsule	4.10	9.00
capt	3.10	11.00
captain	3.70	7.00
captains	3.70	8.00
caption	2.90	10.00
captive	2.70	11.00
captivity	2.50	11.00
capture	2.70	9.00
captured	2.70	9.00
captures	2.30	9.00
capturing	2.30	10.00
car	4.80	3.20
caramel	4.30	7.00
caravan	4.20	9.00
carbon	3.40	11.00
card	4.40	4.00
cardboard	4.80	5.00
cardiac	3.30	13.00
cardiff	3.40	11.00
cardinal	3.40	10.00
cardinals	3.50	9.00
cardiovascular	3.30	14.00
cards	4.40	4.50
care	2.20	4.00
cared	1.80	6.00
career	2.20	7.00
careers	2.30	10.00
careful	1.90	5.50
carefully	1.90	7.00
careless	1.80	10.00
cares	1.70	5.00
carey	3.40	10.00
cargo	3.80	9.50
caribbean	3.80	9.50
caring	2.10	6.00
carl	3.10	6.00
carlo	3.40	10.00
carlos	3.30	8.00
carlton	3.60	10.00
carmen	3.60	9.00
carnegie	2.90	12.00
carnival	4.10	7.00
carol	3.40	6.00
carolina	3.80	9.00
caroline	3.40	7.00
carpenter	4.10	7.00
carpet	4.80	5.00
carr	3.30	11.00
carriage	4.20	8.00
carrie	2.50	7.00
carried	2.40	6.00
carrier	3.40	10.00
carriers	3.10	11.00
carries	2.50	6.00
carroll	2.60	8.00
carrot	5.00	4.00
carrots	5.00	4.00
carry	2.90	5.00
carrying	3.10	5.50
cars	4.70	4.00
carson	3.20	9.00
cart	4.60	5.00
cartel	2.80	14.00
carter	3.40	9.00
cartoon	4.10	5.00
cartoons	3.80	5.00
cartridge	4.40	9.00
carved	3.50	8.00
carving	3.40	8.00
cas	2.50	11.00
casa	3.60	8.00
case	2.80	5.50
cases	2.10	6.00
casey	3.20	7.00
cash	4.10	8.00
cashier	4.30	7.50
casino	3.90	11.00
cass	3.20	10.00
cassidy	3.30	11.00
cast	2.70	9.00
caste	2.20	13.00
casting	2.90	9.00
castle	4.60	5.00
castro	3.40	12.00
casts	2.60	10.00
casual	2.10	10.00
casually	1.80	11.00
casualties	2.70	12.00
casualty	2.80	13.00
cat	4.90	3.00
catalog	3.30	10.00
catalogue	3.30	10.00
catalyst	2.30	13.00
catastrophe	2.50	11.50
catastrophic	1.90	13.00
catch	3.20	5.00
catcher	3.80	7.00
catches	2.80	5.00
catching	3.20	5.00
catchy	2.10	10.00
categories	2.30	11.00
category	1.90	10.50
cater	2.70	11.00
catering	3.10	12.00
cathedral	4.40	9.00
catherine	3.30	6.00
catholic	3.00	9.00
catholics	3.00	10.00
cathy	3.50	7.00
cats	4.90	3.00
cattle	4.60	7.50
caucus	2.30	14.00
caught	2.30	5.00
cause	1.90	5.00
caused	1.50	8.00
causes	2.00	8.50
causing	1.70	8.00
caution	2.00	9.00
cautious	1.70	10.00
cavalry	3.60	12.00
cave	4.40	6.00
caves	4.30	7.00
cavity	3.50	10.00
cbc	2.90	12.00
cbd	3.20	14.00
cbs	3.40	10.00
cctv	3.20	13.00
cdc	2.40	14.00
cds	4.20	9.00
cease	1.80	12.00
ceased	1.70	11.00
cecil	3.30	12.00
cedar	4.30	9.00
ceiling	4.70	6.00
celebrate	2.50	6.00
celebrated	2.50	7.00
celebrates	1.90	7.00
celebrating	2.90	6.00
celebration	2.90	6.00
celebrations	3.10	7.00
celebrities	3.70	9.00
celebrity	3.00	10.00
celestial	2.80	12.00
cell	3.70	9.00
cellar	4.10	9.00
cellphone	4.40	11.00
cells	3.80	9.00
cellular	3.30	12.00
celtic	3.10	11.00
celtics	3.40	9.50
cement	4.40	8.00
cemetery	4.40	8.00
censorship	2.20	13.00
census	2.60	12.00
cent	2.80	6.00
center	3.20	5.00
centered	2.30	9.00
centers	3.10	9.00
central	2.10	6.50
centre	3.10	7.00
centred	2.40	9.00
centres	3.20	9.00
cents	3.40	6.00
centuries	2.50	9.00
century	2.20	7.00
ceo	3.10	13.00
ceramic	4.20	10.00
cereal	4.70	5.00
cerebral	2.30	14.00
ceremonial	2.40	12.00
ceremonies	3.10	9.00
ceremony	3.00	10.00
certain	1.50	5.50
certainly	1.30	9.00
certainty	1.50	10.00
certificate	3.60	9.00
certificates	3.20	9.00
certification	2.10	13.00
certified	2.30	12.00
cha	2.50	9.00
chad	3.20	9.00
chain	4.10	5.50
chains	4.50	5.50
chair	4.95	3.00
chairman	3.30	12.00
chairs	4.80	4.00
chalk	4.60	5.00
challenge	1.90	10.00
challenged	2.00	9.00
challenger	2.80	11.00
challenges	1.80	10.00
challenging	1.90	11.00
chamber	3.70	10.00
chamberlain	2.70	11.00
chambers	3.80	10.00
champ	3.20	6.00
champagne	4.70	10.00
champion	3.00	7.00
champions	3.00	8.00
championship	2.90	9.00
championships	2.70	9.00
champs	3.10	8.00
chan	3.30	10.00
chance	1.90	5.00
chancellor	3.10	12.00
chances	1.70	8.00
chandler	3.80	11.00
chanel	3.40	12.00
chang	3.30	11.00
change	2.30	4.20
changed	1.80	4.50
changes	2.00	5.00
changing	1.80	5.00
channel	2.90	8.00
channels	3.10	9.00
chant	2.80	9.00
chanting	2.90	9.00
chaos	2.20	11.00
chaotic	2.10	12.00
chap	3.00	10.00
chapel	4.20	9.00
chapman	2.60	9.00
chapter	3.20	7.00
chapters	3.30	7.50
character	2.40	7.00
characteristic	1.90	11.00
characteristics	2.10	12.00
characterization	2.00	13.50
characterized	1.70	13.00
characters	2.60	8.00
charcoal	4.40	8.00
charge	2.30	6.00
charged	2.30	9.50
charger	4.20	10.00
chargers	3.90	10.00
charges	2.40	9.50
charging	3.20	7.50
charismatic	2.10	13.00
charitable	1.80	12.00
charities	2.80	10.00
charity	2.30	9.00
charles	3.20	5.00
charleston	3.10	10.00
charlie	3.40	5.00
charlotte	3.10	6.00
charm	2.30	9.00
charming	2.20	9.00
charms	2.90	8.00
chart	3.70	8.00
charter	2.40	12.00
chartered	2.50	14.00
charts	3.40	9.00
chase	3.10	6.00
chased	3.10	5.00
chasing	3.30	5.50
chassis	4.00	12.00
chat	2.50	7.00
chatting	2.40	7.00
cheap	2.40	6.00
cheaper	2.50	7.00
cheapest	2.00	7.00
cheat	2.10	7.00
cheated	2.20	7.00
cheating	2.40	8.00
check	2.80	4.50
checked	2.40	6.00
checking	2.30	7.00
checkout	3.10	9.00
checks	3.00	7.00
cheek	4.60	6.00
cheeks	4.80	4.00
cheeky	2.10	8.00
cheer	2.40	6.00
cheerful	2.10	7.00
cheering	3.10	6.00
cheers	2.80	7.00
cheese	4.80	3.50
cheesy	2.80	9.00
chef	4.20	7.00
chefs	4.20	8.00
chelsea	3.50	9.00
chemical	3.30	10.00
chemicals	3.80	9.00
chemist	3.90	9.00
chemistry	2.70	12.00
chemotherapy	3.30	13.00
chen	3.20	10.00
chennai	3.50	13.00
cheque	3.80	9.00
cherish	2.10	9.00
cherry	4.80	4.50
cheryl	2.90	8.00
chess	4.20	8.00
chest	4.60	5.00
chester	2.90	9.00
chevrolet	3.60	10.00
chevy	3.70	9.00
chew	3.60	5.00
chewing	3.50	5.00
chi	2.70	12.00
chic	2.30	13.00
chicago	4.00	8.00
chick	4.50	5.00
chicken	4.80	3.50
chickens	4.90	3.50
chicks	4.30	5.00
chief	3.00	7.00
chiefs	3.70	8.00
child	4.30	3.80
childhood	2.60	8.00
childish	2.20	8.00
children	4.20	4.00
chile	3.80	10.00
chili	4.40	7.00
chill	2.90	7.00
chilled	2.80	8.00
chilling	3.10	8.00
chilly	2.80	7.00
chimney	4.60	6.50
chin	4.70	5.00
china	3.20	5.50
chinese	2.60	6.00
chip	4.30	6.00
chips	4.60	5.00
chloe	3.50	8.00
cho	3.00	11.00
chocolate	4.80	3.50
choi	3.30	12.00
choice	1.80	6.00
choices	1.90	8.00
choir	4.20	8.00
choke	3.20	8.00
choked	3.20	8.00
choking	3.10	8.00
cholesterol	3.20	12.00
choose	1.90	6.00
chooses	2.10	7.00
choosing	2.20	7.00
chop	3.50	6.00
chopped	3.40	6.00
chord	3.30	10.00
chords	3.20	10.00
choreography	2.70	13.00
chores	2.90	7.00
chorus	3.70	8.00
chose	1.90	8.00
chosen	1.90	8.00
chris	3.20	5.00
christ	3.20	6.00
christian	2.70	8.00
christianity	2.30	10.00
christians	3.30	9.00
christie	3.40	10.00
